"0","1","2","3","4","5","6","7","8","9","10","11","12","$oid","review_id","user_id","business_id","stars","useful","funny","cool","text","date","$oid (right)"
6585,"6fF-nAA2AWTPYF2vlOzqtg","Santarpio's Pizza","111 Chelsea St","Boston","MA","02128",42.3726632,-71.0353016,4,1281,1,"Restaurants, Barbeque, Pizza","61aca52666e2b451ab58add7","hGrVibd_-AeZAMym_naqFg","9HDBlHEuKhP0y26X2SZrIQ","6fF-nAA2AWTPYF2vlOzqtg",4,0,0,0,"This place is an institution in East Boston (and for the rest who know about it )and serves great italian food(pizza,lamb!) in a family/bar setting. 

The reviews speak for themselves....I have no words.....",1235873054000,"61aca64ba536b27596ec2882"
6585,"6fF-nAA2AWTPYF2vlOzqtg","Santarpio's Pizza","111 Chelsea St","Boston","MA","02128",42.3726632,-71.0353016,4,1281,1,"Restaurants, Barbeque, Pizza","61aca52666e2b451ab58add7","Qb7U4PVqjfY5X70PuACFnA","x2y4GQ9HqpPz5H1KkKosTw","6fF-nAA2AWTPYF2vlOzqtg",5,0,1,0,"E. Boston - Good food & service. Just don't like the parking & waiting 20+ minutes when visiting.  Compared to the new Peabody one - think I like it.  Peabody has parking, clean, didnt wait & the food was amazing. The waitress was AWESOME!!!",1286370499000,"61aca64ba536b27596ec290f"
6585,"6fF-nAA2AWTPYF2vlOzqtg","Santarpio's Pizza","111 Chelsea St","Boston","MA","02128",42.3726632,-71.0353016,4,1281,1,"Restaurants, Barbeque, Pizza","61aca52666e2b451ab58add7","5g2_LEgjsodBvMiHy1mxzg","ALe7U_qKyxMilPLV1kOB0g","6fF-nAA2AWTPYF2vlOzqtg",5,1,0,1,"Still the best place around to get pizza.  Don't let the bar scare you off, the food is worth it.",1235936902000,"61aca64ba536b27596ec28cc"
6719,"FytZ5cMQXcSw4CWxtdIlgw","Brooklyn Coffee Shop","912 N Mills Ave","Orlando","FL","32803",28.557166814,-81.3644911348,4.5,127,0,"Comfort Food, Restaurants, Food, Breakfast & Brunch, Tapas Bars, Brazilian, Coffee & Tea, Tapas/Small Plates","61aca52666e2b451ab58ade9","VOYsGOwty1OC-lUL-VwDUw","bLBBgVS2tKdQbHy2LbLjCw","FytZ5cMQXcSw4CWxtdIlgw",4,0,0,0,"Really cozy place and the person working was so nice. Not sure if he was the owner or not but either way he was nice!",1501266705000,"61aca64ba536b27596ec2947"
6719,"FytZ5cMQXcSw4CWxtdIlgw","Brooklyn Coffee Shop","912 N Mills Ave","Orlando","FL","32803",28.557166814,-81.3644911348,4.5,127,0,"Comfort Food, Restaurants, Food, Breakfast & Brunch, Tapas Bars, Brazilian, Coffee & Tea, Tapas/Small Plates","61aca52666e2b451ab58ade9","MWcWtkrnP2BSpLGOaASBWg","yuoATyhejPALIBPAbspfDw","FytZ5cMQXcSw4CWxtdIlgw",5,1,0,1,"If you ever down Mills looking for a place to have brunch and some coffee definitely check this place out.  Brooklyn Coffee manages to do a lot within the confines of a small space. Walking into the coffee shop was refreshing and the music playing was a plus. The owner, Daniel, was super down to earth making the service warm and welcoming. The food is a eclectic fusion of many cultural influences. 

The Shakshuka is delicious btw! A perfect meal for any time of the day. My girlfriend had the Brooklyn Breakfast and was blown away by the chicken sausages.",1520120467000,"61aca64ba536b27596ec2883"
4679,"5aIfAZCVQQ2b39eNytPHgw","Caffè Nero","560 Washington St","Boston","MA","02111",42.353511,-71.062326,4,443,1,"Coffee & Tea, Restaurants, Food, Breakfast & Brunch","61aca52666e2b451ab58acde","oQ70Vcw_zwx01UVeEgBWKg","g--rHuopB-ntv7l0f0KrWw","5aIfAZCVQQ2b39eNytPHgw",2,0,0,0,"I moved to Boston from Abu Dhabi and was excited when I saw Caffe Nero.  I work around the corner from Nero and have been there a few times.  It's a nice atmosphere and I love their chai lattes but the coffee and pastries are mediocre.  The service also leaves much to be desired.  This morning no one fixed my order and I wish that I had just walked out and gone to Boston Common but I was next up at the register and watching people behind me get their orders before me.  When the guy at the register yelled to have someone fix my coffee the guy brings me the wrong size but I was so disgusted I just came on to work.  I normally opt for Boston Common or trek to Thinking Cup when I have time.  I prefer both of those to Nero and after this morning's service it will be quite some time before I return.",1411653452000,"61aca64ba536b27596ec28f9"
5361,"ods77_L7AjlkvGqR79ndzQ","Game On","82 Lansdowne St","Boston","MA","02215",42.3470429,-71.0982933,3,363,1,"Restaurants, Sports Bars, American (Traditional), Sandwiches, Nightlife, Bars, Chicken Wings, Pizza, Salad","61aca52666e2b451ab58ad40","MOK-10lFNWE3QS1rbqLQog","mAlD0mjDkRNT6L1WLf4iHg","ods77_L7AjlkvGqR79ndzQ",1,2,0,0,"Over the years, I've had a burger here before and always thought it was good.  Recently, I set up a corporate outing here with over 100 people.  The appetizers were ok, but the entrees on the buffet were lousy.  Just before the dessert went out, someone pointed out a cockroach walking on the plates to me, DISGUSTING.  See picture.  They also ""didn't receive"" our first check, then they charged over $10k on our credit card without authorization.  We tried to sort this out, they told us to send another check and when they received it, they will credit our card.  Well, they cashed the check over a month ago and still no refund to us.  I will NEVER go here again and I will tell everyone I know not to as well.",1378255372000,"61aca64ba536b27596ec275e"
5361,"ods77_L7AjlkvGqR79ndzQ","Game On","82 Lansdowne St","Boston","MA","02215",42.3470429,-71.0982933,3,363,1,"Restaurants, Sports Bars, American (Traditional), Sandwiches, Nightlife, Bars, Chicken Wings, Pizza, Salad","61aca52666e2b451ab58ad40","d-Ba_FxFgtaHe-A5me6KlA","3o7UBC_E4nnoGWdkkfCKog","ods77_L7AjlkvGqR79ndzQ",2,0,0,0,"Frequently understaffed and always overpriced. The TV's and awesome location are hard to beat, though, but their ""bat cave"" of a downstairs is a bit disorienting, and the staff can be standoffish. Love the decor, some food is pretty tasty, but there are better in the area.",1242841256000,"61aca64ba536b27596ec2887"
5361,"ods77_L7AjlkvGqR79ndzQ","Game On","82 Lansdowne St","Boston","MA","02215",42.3470429,-71.0982933,3,363,1,"Restaurants, Sports Bars, American (Traditional), Sandwiches, Nightlife, Bars, Chicken Wings, Pizza, Salad","61aca52666e2b451ab58ad40","X6fV1cw3M9UK8dBEbzqROg","jzLX2Hd6VOixEbuLBIPAMw","ods77_L7AjlkvGqR79ndzQ",4,0,0,0,"Pizza was very good but a bit over cooked. Nachos not so much. Loud atmosphere geared to a younger crowd. Was very pleasant though after an evening in hot Fenway.",1533419483000,"61aca64ba536b27596ec28fe"
6296,"h64sX0cTFpfkiSxg987qfg","Relax Grill at Lake Eola","211 Eola Pkwy","Orlando","FL","32801",28.544854,-81.375135,3.5,292,1,"Middle Eastern, Greek, American (Traditional), American (New), Restaurants","61aca52666e2b451ab58adb5","KSm2dggq7POd9rGwVdwEtQ","9du-lLr-B_Bkm5kHxtya2Q","h64sX0cTFpfkiSxg987qfg",3,0,0,0,"Love the location- dont love the bathroom situation- have to use the lake eola public restrooms which are not usually clean at all. Food is just ok.",1482169666000,"61aca64ba536b27596ec2913"
6296,"h64sX0cTFpfkiSxg987qfg","Relax Grill at Lake Eola","211 Eola Pkwy","Orlando","FL","32801",28.544854,-81.375135,3.5,292,1,"Middle Eastern, Greek, American (Traditional), American (New), Restaurants","61aca52666e2b451ab58adb5","O-nwAenkA5l3U-dOMlNqIA","z_47tZU5E-uxabVJvojCQw","h64sX0cTFpfkiSxg987qfg",5,0,0,0,"My family, friends and I just spent our 4th of july in a private reserved area here. Ivy was a pleasure to work with from the get go. She was speedy with her emails and beyond accommodating to our needs. When we got to Relax Grill she greeted us right away and ended up being our server as well. The whole staff assisted us and made sure we had everything we needed. THANK YOU SO MUCH RELAX GRILL. our 4th of july was fantastic!!!!",1436068926000,"61aca64ba536b27596ec28cb"
7000,"X3PDvwmyBylnkPfXNcz0qw","Amor Em Pedacos Bakery","5576 International Dr","Orlando","FL","32819",28.4619529,-81.4556644,4,149,1,"Food, Bakeries, Brazilian, Desserts, Cupcakes, Restaurants","61aca52666e2b451ab58adfd","5q6AwZY8DCQzQGAmpV6zDg","PoB8Sl0GCw9enXkKnflsCA","X3PDvwmyBylnkPfXNcz0qw",5,0,0,0,"Excellent place to eat Brasilian food.  They have a great variety of food, steak, chicken, rice and beans, sandwiches, coffee, juices and an amazing bakery.  You have to try the brasilian Ham, egg  and cheese sandwich.  I live about an hour away but go here as often as I can when I am near Orlando.",1477509315000,"61aca64ba536b27596ec2914"
8123,"kSTjBjuvqpKU65PwrjzUmg","Garibaldi Mexican Restaurant","929 N Semoran Blvd","Orlando","FL","32807",28.5591406,-81.3103922,3.5,267,0,"Restaurants, Mexican","61aca52666e2b451ab58ae89","koQidjN9O_qXRQcVXM88Bg","PDzRd_udX3yr5kZevG5slQ","kSTjBjuvqpKU65PwrjzUmg",5,0,0,0,"Love the service great customer care from the staff. Food had very good taste and it wasn't cold. I would definitely go back to eat there.",1411657956000,"61aca64ba536b27596ec288b"
8123,"kSTjBjuvqpKU65PwrjzUmg","Garibaldi Mexican Restaurant","929 N Semoran Blvd","Orlando","FL","32807",28.5591406,-81.3103922,3.5,267,0,"Restaurants, Mexican","61aca52666e2b451ab58ae89","YJfXWW5DRl6o-eW5HBaaqw","bOr8drzr8nv8sUGN3kTk8w","kSTjBjuvqpKU65PwrjzUmg",3,0,0,0,"This was our first visit here but we knew we had been to this same location when it was called High Tide Harry's. Got seated quickly on a Saturday at 6 pm. The mariachi band was a nice surprise and they were very good. Serenading each table was such a treat. Even though it was very loud and made it hard to carry on a conversation. Our waitress Olga was ok. Not too outgoing maybe it was the language barrier. But she barely made additional appearances filling my water glass. My entree was ok. The fajitas were very good but we were so disappointed in the carnitas. They were over cooked and so dry and had no taste. For 13.50 they should of been great and that wasn't the case. I mentioned it to Olga and did notice half the price was taken off.  FYI to the manager : if the meal isn't what is expected then do something more than half off and talk to your chef! 
The flan was good as well. Not sure we'd ever go back.",1518316793000,"61aca64ba536b27596ec28d5"
4602,"PySoEDAeoksJcVCJi8Sjzg","El Patron Mexican Restaurant & Cantina","12167 S Apopka Vineland Rd","Orlando","FL","32836",28.3885893,-81.50482,4,1338,1,"Food, Tacos, New Mexican Cuisine, Restaurants, Breakfast & Brunch, Spanish, Tex-Mex, Mexican","61aca52666e2b451ab58acd2","U3aCLEy0drCKU3AF8wfi2w","-jctAf9Eje5geT6j5Gwdlw","PySoEDAeoksJcVCJi8Sjzg",5,0,0,0,"Carne Asada was perfectly cooked, grilled jalapeño was a nice touch. The salsa was very tasty, I liked the smokiness. Overall a great experience, good service from Alex.",1513384813000,"61aca64ba536b27596ec2836"
4602,"PySoEDAeoksJcVCJi8Sjzg","El Patron Mexican Restaurant & Cantina","12167 S Apopka Vineland Rd","Orlando","FL","32836",28.3885893,-81.50482,4,1338,1,"Food, Tacos, New Mexican Cuisine, Restaurants, Breakfast & Brunch, Spanish, Tex-Mex, Mexican","61aca52666e2b451ab58acd2","z9L1nplKVHQvRSieH3AMWg","SNo3e-wWbrQUiKNqgbA6fg","PySoEDAeoksJcVCJi8Sjzg",4,0,0,0,"Nice authentic Mexican food. Doubled checked my food before leaving to make sure I had everything there. Good portion of carnitas and good amount of cheese on the quesadilla. Would recommend for Mexican food. It was ready promptly and would order again.",1508876749000,"61aca64ba536b27596ec27a0"
4602,"PySoEDAeoksJcVCJi8Sjzg","El Patron Mexican Restaurant & Cantina","12167 S Apopka Vineland Rd","Orlando","FL","32836",28.3885893,-81.50482,4,1338,1,"Food, Tacos, New Mexican Cuisine, Restaurants, Breakfast & Brunch, Spanish, Tex-Mex, Mexican","61aca52666e2b451ab58acd2","kuXs3x8ga50RCunoMfVesg","oqr9A3sA1mG4f4E_Wyv1Hw","PySoEDAeoksJcVCJi8Sjzg",5,0,0,0,"Salsa great 5/5.
Food amazing, tasty, can't stop eating it even when super full. My food called me name with every bite. I had the snapper, with my time and money. My friend had the steak fajitas. Steak was moist, tasty. We also had the chicken empanadas... lovely, juicy.  Guacamole was fresh and amazing. Waiter was very attentive. Staff was friendly and checked to as if we were doing ok. I would recommend this restaurant to anyone. Dang.. actually they need to sell the salsa in the store. I'd invest into the company.",1531007569000,"61aca64ba536b27596ec287b"
4602,"PySoEDAeoksJcVCJi8Sjzg","El Patron Mexican Restaurant & Cantina","12167 S Apopka Vineland Rd","Orlando","FL","32836",28.3885893,-81.50482,4,1338,1,"Food, Tacos, New Mexican Cuisine, Restaurants, Breakfast & Brunch, Spanish, Tex-Mex, Mexican","61aca52666e2b451ab58acd2","iseduGq0h5Yd2JF_Tw31WA","SGmxVN5Q0XJ-KwquyDGAXQ","PySoEDAeoksJcVCJi8Sjzg",5,1,0,1,"El patrons is an Orlando gem that is easy to miss.  They make everything by hand and you will find yourself craving it after you leave.",1340668290000,"61aca64ba536b27596ec2879"
4602,"PySoEDAeoksJcVCJi8Sjzg","El Patron Mexican Restaurant & Cantina","12167 S Apopka Vineland Rd","Orlando","FL","32836",28.3885893,-81.50482,4,1338,1,"Food, Tacos, New Mexican Cuisine, Restaurants, Breakfast & Brunch, Spanish, Tex-Mex, Mexican","61aca52666e2b451ab58acd2","9oC0l9Rv8bst_jlJjuWysg","I9hk2cKuBFWrhdY6gq-cjQ","PySoEDAeoksJcVCJi8Sjzg",5,0,0,0,"I would give this place 6 stars if I could! Great drinks, delicious apps, and incredible tacos. Stop what you're doing, and get yourself here! Thank you Louisa, fast & friendly service",1513384321000,"61aca64ba536b27596ec2877"
5081,"WDGeeyeK7bG0cvq_ZglAdA","Pearl Villa Seafood Restaurant","25-27 Tyler St","Boston","MA","02111",42.3506704,-71.0609622,3.5,37,0,"Chinese, Restaurants","61aca52666e2b451ab58ad07","-QpNdU_p44GR0NcRxDRyNQ","ffJp-ZN80M4sSkDL8Ra18w","WDGeeyeK7bG0cvq_ZglAdA",1,0,0,0,"Almost desolate restaurant and dingy evironment. That's a star.

Decieving lunch menu. (claimed dishes were 550 before 3 on Saturdays and was still charged $2 more) That's a star.

Congealed beef soup. That's a star.

Friend's dish didn't come for 30 minutes after I got mine and he didn't get the soup that came with it. That's a star.

Asked for water 5 times and didn't get of until right before the bill came. That's a star. 

Welp, I seem to be out of stars! Whoopsie Daisy! I wanted to be more forgiving since the waitress was new but even the manager who stepped in for her was screwing up. And it doesn't excuse the mediocre food.",1235869550000,"61aca64ba536b27596ec271d"
